track_id,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma0_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,contrast0_mean,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast0_std,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,tempo,genre,split
107592,-239.268,204.444,33.8472,25.0864,26.0088,6.21192,-6.90179,-8.82334,1.06719,-5.23357,-11.0215,-2.92326,0.546241,-0.102585,0.460601,-5.08798,-6.03335,8.45287,8.80234,-0.263528,27.1631,10.949,15.2226,8.22914,7.82471,7.38248,5.86628,6.5446,5.7132,5.57378,5.97282,6.87671,5.9768,5.89107,5.21352,6.30439,5.54155,5.6276,6.44586,5.8084,0.255657,0.186055,0.126055,0.219156,0.139876,0.261495,0.86009,0.33715,0.18459,0.125932,0.257929,0.387417,0.208896,0.207679,0.128571,0.276835,0.173499,0.109117,0.262304,0.147448,0.243203,0.112331,0.216592,0.329834,27.493,18.0544,20.0274,20.473,22.2908,20.1636,43.7075,4.92186,3.7789,4.19615,3.18425,2.68779,2.08284,1.8175,473.328,65.4665,756.424,86.8632,648.506,181.806,0.0271081,0.00594477,0.199567,0.0681121,103.359,Folk,training
107593,-83.6565,92.8289,4.51764,-22.7605,-34.9198,4.47974,-8.8986,5.48743,-13.5423,11.9544,-23.4966,12.9007,-16.9855,-6.40687,7.1682,-3.33446,-18.5811,9.17013,-1.08901,1.47357,31.9725,21.0175,12.4811,11.5666,8.43148,6.32125,6.02842,6.24751,6.62667,5.80326,5.882,6.06866,5.77627,5.33453,5.80798,5.77275,5.06381,6.0375,5.61701,5.65744,0.2124,0.182808,0.159101,0.196559,0.305619,0.135023,0.210568,0.761391,0.393615,0.205903,0.224729,0.397293,0.193586,0.246169,0.22665,0.183366,0.291685,0.214492,0.117905,0.307954,0.239147,0.256296,0.200193,0.347981,21.4819,16.4926,21.0819,20.8171,21.8535,22.918,57.3383,4.69806,3.70388,3.5498,2.92216,2.47848,3.03233,3.928,2700.29,680.258,2717.02,317.94,6250.81,1384.04,0.137415,0.0595681,0.155437,0.0568175,123.047,Folk,training
107594,-254.117,150.571,38.6331,46.053,17.8886,9.68212,-4.93834,-3.43033,-7.98775,-6.55999,-10.2977,-1.20459,-0.362309,-5.78908,-3.99299,-5.02533,-10.3267,-4.90311,-8.48257,-3.62335,94.1101,41.138,30.5007,15.487,16.7257,10.9452,10.9169,9.36327,10.2043,9.767,11.1289,8.33003,6.36877,6.99274,7.73198,7.41055,6.95456,7.21843,6.5819,5.79288,0.193909,0.249738,0.125732,0.235672,0.363614,0.345119,0.528982,0.397459,0.432128,0.233526,0.239924,0.330994,0.176308,0.268283,0.0947957,0.239588,0.357117,0.178295,0.394607,0.255024,0.35586,0.269906,0.241126,0.36005,21.4458,18.9259,24.3716,20.4994,20.5481,18.9922,47.3024,4.13105,4.21624,4.03061,4.00065,3.50108,3.38234,3.79268,918.467,624.468,1472.93,599.202,1691.1,1624.49,0.0327659,0.024619,0.132468,0.0663739,99.384,Folk,training
107595,-132.695,122.052,0.029489,17.0893,-1.4419,9.49263,-4.63725,6.48579,-6.11169,-0.311576,-3.30504,-5.3979,-9.05321,0.847768,-1.07723,-4.27461,-7.65107,-5.13303,-8.1626,-2.04645,79.1619,29.9076,20.6494,10.393,12.569,9.43283,10.4478,9.02618,8.15428,7.39276,7.91943,7.82661,7.21953,6.71023,6.69585,6.01805,6.76214,6.86783,6.60679,6.04974,0.325743,0.386328,0.212411,0.270998,0.358829,0.248691,0.232349,0.227194,0.629044,0.343616,0.190644,0.474478,0.19424,0.361961,0.178552,0.23034,0.308868,0.213625,0.273017,0.158746,0.350516,0.234957,0.169366,0.34502,18.9348,20.1824,22.2757,22.3472,19.858,17.9919,48.4831,4.13349,4.6196,4.32244,3.89102,3.08824,2.34853,2.97191,1769.57,735.029,2130.68,462.598,3611.07,1648.42,0.0749169,0.0459163,0.131195,0.0805803,117.454,Folk,training
107596,-190.482,187.327,2.97091,34.0044,10.8844,-3.16633,-6.97376,-5.08628,-7.36071,-20.1739,-16.0782,-5.89729,-6.5717,-2.66628,-5.67379,-12.1739,-13.4536,-4.17927,-8.89045,-10.4875,43.8252,16.7975,14.7478,11.7066,12.2984,7.06719,6.58285,7.24753,6.37655,7.5661,6.05469,5.70706,5.06156,5.30322,5.96177,6.75118,6.17586,5.5862,5.60212,5.5048,0.119525,0.327379,0.731622,0.421723,0.263945,0.136477,0.312622,0.352932,0.284792,0.661203,0.361656,0.206473,0.0984124,0.174833,0.306669,0.199123,0.234957,0.0997356,0.259406,0.267374,0.148682,0.336274,0.209585,0.264993,24.9589,16.8999,21.3443,20.9032,21.4855,20.6935,47.7392,4.95698,3.65476,3.63933,3.21875,2.66771,2.56423,3.05733,683.36,166.906,1034.25,220.853,1089.35,419.686,0.0313464,0.00858319,0.188727,0.0653173,123.047,Folk,training
107597,-261.177,158.134,32.9456,23.0121,-4.68796,-3.68328,-7.49054,-9.43781,-5.59604,-2.86404,-11.6392,-5.56634,-5.374,-5.16877,-5.40024,-9.19173,-13.7187,-16.0058,-19.549,-14.5104,70.7661,28.6062,24.2836,15.4435,13.9833,11.1808,10.6932,8.4599,7.93706,8.94423,8.27732,6.81748,6.8777,7.5977,6.63642,6.31839,6.48865,7.08291,6.42111,7.05933,0.106562,0.19468,0.149349,0.0813632,0.190783,0.157294,0.30438,0.277981,0.323923,0.68813,0.473193,0.284657,0.113571,0.272472,0.175249,0.106615,0.264691,0.16814,0.303127,0.341353,0.199384,0.366369,0.261087,0.327588,25.8536,24.1267,23.9822,23.683,20.8359,18.9488,46.9197,5.32927,4.95667,4.06969,4.20744,3.69801,4.21718,4.071,897.408,488.952,1454.59,419.942,1402.37,1252.23,0.0342182,0.0200173,0.131433,0.0692859,161.499,Folk,training
107598,-93.9945,133.4,-5.60175,24.6924,3.23135,7.96752,-0.718175,6.67318,-1.73728,-3.49894,-6.93058,0.357694,-8.81598,-8.0562,-6.58867,1.25997,0.174692,8.70138,-0.00454922,3.4848,40.0309,16.6166,14.7513,9.72192,8.91102,5.00148,6.29029,5.90946,5.54335,5.90468,4.48821,5.6767,4.67256,5.09156,4.64091,5.0546,4.58346,6.36217,6.67494,5.78217,0.511717,0.307751,0.268112,0.263172,0.447355,0.28571,0.16845,0.500652,0.265117,0.14599,0.14088,0.273224,0.373211,0.193347,0.263301,0.171315,0.359449,0.28198,0.151734,0.367155,0.202297,0.174188,0.131368,0.169179,21.5054,17.8548,19.2548,17.8874,17.2289,17.7717,47.0761,4.21048,4.03415,4.19385,2.91608,2.19977,2.48525,1.94709,1393.57,379.383,1929.34,236.99,2784.53,909.016,0.0462899,0.0194166,0.21292,0.0655506,135.999,Folk,training
107613,-116.562,95.2661,-15.6883,33.1005,11.1321,-2.12673,2.18635,-0.524096,-0.070786,-3.95316,-7.95434,1.86667,-8.94417,-1.69386,-5.45007,-5.8537,-11.3732,-9.15612,-3.97847,2.00687,63.7919,35.4846,23.0167,18.6619,14.9385,11.8453,11.7234,9.72354,9.60773,8.40503,7.98468,7.16215,7.12206,7.89912,6.07368,6.42503,6.7243,7.01305,6.33352,6.45501,0.457318,0.280155,0.315855,0.341114,0.431184,0.276394,0.266191,0.273374,0.397339,0.510987,0.426632,0.530243,0.329003,0.229246,0.298584,0.276785,0.325886,0.257679,0.240002,0.241472,0.308427,0.363664,0.283053,0.334814,29.4013,16.6203,17.7068,17.5773,18.3601,19.0645,46.7556,6.24898,4.73591,4.62933,4.17829,3.00239,3.01515,3.89365,2246.46,937.058,2344.53,493.57,4554.67,1695.22,0.0993363,0.0787499,0.138577,0.0762359,123.047,Electronic,training
107616,-20.0899,111.356,-28.3197,44.078,6.20793,8.80009,-5.74254,9.69952,-1.02397,5.259,-5.35908,4.37706,-3.96105,1.00966,-3.06115,3.84352,3.00193,-0.841897,-1.41132,0.847534,35.9253,20.9378,17.2494,8.80813,7.97044,7.29609,6.66094,6.3178,5.42855,5.08316,5.77876,5.28264,5.49586,5.36045,5.91147,5.84333,6.11457,6.51696,5.716,5.3144,0.427006,0.400309,0.442339,0.377651,0.358226,0.439388,0.583334,0.762633,0.558168,0.484866,0.409113,0.462838,0.285562,0.250797,0.245586,0.217025,0.239731,0.244527,0.224851,0.274021,0.230061,0.251473,0.241136,0.273038,26.6422,13.4683,16.5421,15.4593,16.1346,18.1332,51.928,5.33998,3.451,3.75396,2.52838,2.11309,2.04051,3.38129,1943.54,439.528,2025.31,296.448,3845.48,903.081,0.0853985,0.0348478,0.251268,0.0457779,135.999,Electronic,training
107617,-146.9,164.032,20.2389,37.6203,14.8098,8.59247,10.2976,11.115,3.35748,0.167772,-3.40211,7.02932,-1.53049,5.86683,0.288413,-0.68003,-2.3237,1.7356,1.62416,8.44043,65.2868,31.1676,27.7697,15.1887,15.5055,12.2117,11.3871,12.744,8.95815,10.5779,8.0805,7.2317,8.682,7.63363,10.1849,7.7324,7.01732,7.76601,9.71963,8.77116,0.363675,0.340763,0.339275,0.36125,0.509808,0.390395,0.415512,0.344701,0.27291,0.280606,0.383678,0.49465,0.270821,0.283165,0.28484,0.273477,0.373896,0.256581,0.322505,0.275009,0.22513,0.25793,0.29773,0.358042,20.6775,15.749,19.9712,21.2523,20.2573,21.0429,48.2096,4.54833,4.14788,4.30986,3.52359,3.2398,3.3927,3.71922,892.778,485.556,1481.08,476.04,1683.74,1356.35,0.0310588,0.0205826,0.294021,0.0690016,95.7031,Electronic,training
107659,-8.68586,104.803,16.2701,27.0451,2.37329,12.6181,1.75066,8.97516,1.30288,5.76764,-0.785901,3.64023,-2.50405,2.29717,-3.72648,0.659948,-3.43943,-0.337169,-4.46033,-0.630814,34.9081,20.633,10.6795,8.79467,7.28113,5.45506,6.01824,6.84612,5.35735,4.54479,4.13335,4.08356,4.50165,4.23061,4.30167,4.17823,3.81237,4.43429,4.36112,4.30641,0.529207,0.446543,0.549591,0.478688,0.325947,0.340099,0.509481,0.484545,0.451678,0.552285,0.589875,0.626363,0.239295,0.203519,0.330874,0.265673,0.194646,0.182704,0.280645,0.252274,0.238222,0.264512,0.241293,0.309537,15.8542,13.1683,14.1482,15.279,14.7247,14.6057,45.4477,4.30353,3.18756,3.12251,2.64313,1.9213,1.43999,2.43072,2028.81,528.276,2548,312.003,4818.75,1263.05,0.0680786,0.0329083,0.293158,0.0429525,86.1328,Rock,training
107799,-31.2087,78.9787,-28.4055,50.0439,3.6306,19.0387,1.04148,4.82398,-1.29788,-0.0112536,-5.23434,-0.29394,-8.48847,-9.83175,-12.1658,-2.22443,-11.6493,-5.86474,-6.39997,-5.92179,47.9823,42.0832,27.5169,15.9785,10.2107,6.13722,6.3142,6.03934,6.20363,6.17419,5.8364,5.81444,5.1224,6.93131,7.05665,5.9377,5.39057,5.14375,5.00465,4.5913,0.396154,0.243679,0.284581,0.430045,0.627116,0.518643,0.339976,0.259409,0.286787,0.321457,0.472798,0.660059,0.211763,0.19694,0.205082,0.22536,0.326019,0.248321,0.255459,0.23186,0.211505,0.25666,0.265968,0.318341,29.6989,17.7235,18.2334,16.8045,16.3235,17.8786,50.0718,5.67573,4.42962,4.06783,3.04496,2.40018,2.89173,2.33574,2591.36,768.708,2315.51,511.492,5193.99,1429.73,0.11996,0.0523102,0.211763,0.0284586,143.555,Rock,training
107804,-51.8517,87.5101,16.2764,46.6679,7.91019,10.3609,-2.74443,20.7779,-2.84494,6.05307,-1.83135,-0.376052,-16.6801,-1.73019,-0.912038,0.532324,-3.96043,6.54232,-3.5404,-3.51446,35.8479,14.5159,14.4026,10.1656,9.0313,7.60117,6.06137,8.5356,7.4177,5.65149,6.32979,5.00396,4.2735,5.11668,4.36257,3.86925,4.97213,4.58396,4.1624,4.53856,0.663022,0.511141,0.353941,0.358928,0.478548,0.500963,0.490929,0.598579,0.497404,0.422826,0.498417,0.565611,0.285733,0.307791,0.207668,0.189488,0.239019,0.27102,0.251524,0.282039,0.229337,0.211624,0.289364,0.244505,23.1683,14.2893,17.1774,18.2858,18.4426,14.7702,50.376,5.33819,3.67171,3.29905,3.39643,3.28892,1.49723,1.96789,2221.77,423.199,2586.19,226.011,5301.17,908.523,0.0886894,0.0357685,0.207821,0.0439909,92.2852,Electronic,training
107805,-20.2321,88.4922,-3.25444,43.479,1.243,11.0872,0.163155,0.815698,6.62193,7.2999,-4.64834,-4.55093,-12.7177,-2.57145,-4.38472,1.489,-1.48534,7.09211,-5.34432,-6.50379,23.5551,19.0799,19.8377,13.2826,12.2282,6.82317,7.37823,6.89785,6.30828,6.61143,5.91186,6.13079,6.70612,5.55315,4.8793,6.74171,5.81788,5.6567,5.82865,4.93997,0.374664,0.370114,0.500524,0.402292,0.317921,0.404227,0.454831,0.405272,0.523339,0.610424,0.407373,0.313967,0.284621,0.241043,0.336692,0.274057,0.225961,0.323576,0.319279,0.283223,0.279989,0.305199,0.249524,0.219686,24.7144,13.7632,16.6394,17.8718,15.8073,16.2877,47.4319,5.03731,3.85248,3.80545,3.12468,2.14453,1.75149,2.79886,2270.6,394.757,2447.7,343.345,4914.02,870.333,0.0872527,0.0234966,0.24684,0.0365058,161.499,Rock,training
107809,-39.7708,89.8424,-20.3067,26.6438,4.6899,7.77533,1.66327,8.47548,-0.923559,8.90829,2.23105,6.55121,1.26045,4.86425,1.69107,2.11941,-4.70573,0.519743,1.09919,1.28416,39.9283,24.9705,17.1493,15.1346,10.1845,8.93296,8.33394,7.6148,7.46059,7.19252,6.74984,7.49018,6.04091,6.17558,6.39853,5.25118,5.81084,5.97024,7.04744,7.00189,0.438091,0.47767,0.572864,0.542396,0.40042,0.398067,0.427229,0.440823,0.450242,0.503048,0.52384,0.485408,0.285248,0.299214,0.302439,0.300699,0.274053,0.267689,0.285815,0.283607,0.303453,0.318217,0.307688,0.295515,16.3847,13.7343,16.3743,15.7151,16.83,17.595,46.8091,4.59951,3.91168,4.0769,2.80108,2.46331,2.34087,2.70988,2415.79,748.282,2382.17,402.899,4855.59,1491.66,0.116726,0.0630991,0.185603,0.0634502,86.1328,Hip-Hop,training
107810,-31.4106,78.5822,-9.36476,16.6109,-4.80753,8.47527,-11.3872,2.92916,-5.53128,3.39942,-0.719081,0.627539,-4.68612,2.5938,0.084487,4.37006,0.969505,2.13096,-4.42722,3.1137,43.8065,27.4276,21.3287,15.4803,14.1437,10.8944,12.7604,9.33146,13.4163,8.86906,10.5664,8.82345,7.98239,6.74595,7.52442,7.49739,9.18326,6.60245,6.41617,8.15591,0.325959,0.315417,0.420483,0.349566,0.369727,0.341343,0.520178,0.561599,0.411704,0.411932,0.417431,0.522956,0.227597,0.260056,0.310991,0.25236,0.293278,0.245951,0.302331,0.304883,0.267735,0.308054,0.276482,0.304097,19.5069,14.7259,17.8155,17.4741,18.0806,17.7027,48.509,5.68014,4.467,4.37712,3.3694,2.91581,2.56982,3.97176,2693.51,805.097,2569.81,376.557,5670.97,1365.48,0.135462,0.0658538,0.195846,0.0569997,107.666,Pop,training
107850,-40.6095,88.0721,-34.571,14.9328,4.92034,11.0847,-9.78252,11.8163,-8.42704,2.59207,-5.59695,0.362981,1.53036,1.74201,-2.8676,3.33925,-3.02543,1.5094,0.913461,5.11607,42.4599,29.1151,21.4,18.0691,17.0576,14.3381,13.015,10.467,12.4337,9.9355,10.4532,10.4873,8.29484,7.26065,6.87551,6.59217,6.61618,6.09871,6.08031,6.07395,0.42565,0.342113,0.51697,0.427938,0.52918,0.365444,0.313255,0.365813,0.354988,0.357236,0.339491,0.53484,0.281188,0.258932,0.316806,0.25512,0.293449,0.259524,0.238411,0.274284,0.279514,0.276688,0.273556,0.319287,16.4803,17.0164,18.1687,18.408,19.2761,18.8316,49.9956,4.83892,4.84762,4.49977,3.20985,2.93597,3.04655,2.84935,2342.74,747.999,2222.5,336.945,4533.46,1378.97,0.124053,0.0636574,0.204285,0.0637191,184.57,Hip-Hop,training
107851,-132.195,162.622,-18.6774,12.9205,13.0816,15.0933,0.639341,2.67004,-1.3068,1.14283,-6.49954,-1.8228,-8.81233,-2.03412,-4.63072,-0.648142,-5.26293,-8.38836,-4.55011,-3.96144,53.5172,39.3129,28.5337,13.6659,13.9584,11.2794,9.87383,8.23302,9.04657,7.15775,8.212,7.7257,8.41852,7.64977,7.20299,6.00005,5.69619,6.00161,8.27796,6.48079,0.298753,0.182948,0.240641,0.378529,0.604678,0.427226,0.321083,0.353911,0.321779,0.287956,0.359407,0.616328,0.209933,0.173125,0.19477,0.236009,0.37241,0.265265,0.248844,0.304019,0.227977,0.272599,0.212909,0.354696,29.1765,16.4902,18.7694,18.1045,20.427,19.8846,46.805,5.95246,3.73736,4.28771,4.03506,3.75752,3.27436,3.5631,1262.93,506.317,1627.82,469.863,2300.97,1079.85,0.0553988,0.0302764,0.161613,0.0374648,129.199,Folk,training
107852,-101.663,123.466,-6.7168,28.0323,1.49595,9.74458,-7.68001,-6.45037,-10.2331,-1.07143,-6.81783,-3.01621,-17.3111,-8.11798,-11.6776,-5.94525,-6.93182,-6.96256,-10.0941,-8.58372,45.4645,24.9405,13.3487,14.7366,8.58202,8.75171,7.79534,7.89614,7.07874,8.41987,7.57406,7.71841,6.93493,6.60299,6.94964,7.35057,6.11951,6.28415,6.02608,5.71209,0.284977,0.107341,0.194189,0.31939,0.350634,0.653343,0.259368,0.271992,0.454129,0.359323,0.43463,0.256998,0.231865,0.105247,0.185182,0.286988,0.202393,0.413959,0.17728,0.246165,0.337068,0.212911,0.335621,0.177325,32.5274,20.4464,23.5924,23.2011,23.32,22.5143,49.048,5.06114,4.387,4.86831,4.10293,3.91555,4.41516,3.87693,1480.9,560.567,1938.54,427.979,3056.36,1279.61,0.0581342,0.030489,0.201513,0.0721691,117.454,Folk,training
107908,-140.062,136.152,18.9026,20.1022,6.18602,8.72297,-2.6984,3.98394,-4.18153,-3.16642,1.67109,2.72369,-5.29089,0.650646,-7.19734,4.00795,-4.19559,-0.726376,-3.31493,2.12658,75.1536,43.4729,26.0038,16.4875,13.77,9.24068,8.87624,9.72476,9.62589,8.01961,8.05517,8.54714,7.91637,7.70527,9.25738,7.6035,7.76347,7.71937,7.49526,8.61035,0.417937,0.42563,0.350501,0.556208,0.440626,0.544418,0.318168,0.262046,0.374481,0.332321,0.49491,0.313807,0.30056,0.292168,0.210458,0.321285,0.250224,0.314374,0.242528,0.210298,0.271942,0.199233,0.317664,0.199397,21.7806,15.0406,19.7787,19.4646,18.2354,16.5311,46.85,4.68051,3.5526,4.31185,4.4902,3.34876,2.59722,2.53598,1637.93,758.255,2130.35,690.047,3556.59,2078.86,0.0624365,0.0276446,0.120209,0.0277855,112.347,Electronic,training
107909,-121.534,99.706,-0.250117,34.9591,0.270773,15.8035,8.11568,5.31249,0.0516767,5.36878,-9.36892,-2.08017,-6.53578,2.46291,-2.22606,-1.65524,-7.55866,-3.65564,-3.36754,1.74504,44.3083,32.2843,22.8871,16.1032,15.5286,12.3994,12.2997,12.3296,10.6707,9.70196,8.39238,8.13097,7.98328,7.45217,6.33264,7.12724,6.89551,6.49491,6.55464,7.49183,0.252826,0.245371,0.37664,0.253098,0.396191,0.491832,0.39625,0.345475,0.310083,0.542957,0.283069,0.411396,0.217573,0.18522,0.315716,0.172603,0.265979,0.356844,0.251484,0.319585,0.179234,0.363343,0.166235,0.314847,23.1423,15.3493,18.5639,20.5879,21.7762,20.3493,47.4876,5.12496,4.06638,4.07317,3.43443,3.89493,4.63557,3.90323,2293.26,748.32,2423.93,578.549,4986.74,1838.01,0.109266,0.0411799,0.100338,0.0216789,172.266,Electronic,validation
107910,-282.404,105.192,48.1466,17.7924,5.69229,15.9595,12.0695,21.7009,15.1029,11.6058,10.2467,-0.706715,-11.2224,-2.38559,5.49186,13.0644,7.58734,10.09,6.25697,-7.00102,139.24,51.5965,23.9337,15.0823,11.0829,15.3098,11.7616,9.74929,13.856,19.5844,10.1311,12.9492,17.336,15.1114,7.68468,10.4796,12.1217,10.4278,13.6935,7.90289,0.159614,0.16159,0.274549,0.315066,0.388374,0.343545,0.286732,0.597721,0.314882,0.469681,0.278834,0.346005,0.162999,0.186008,0.312707,0.302893,0.371642,0.354707,0.199842,0.370842,0.199129,0.365118,0.237786,0.3825,25.2748,23.1304,30.3689,31.2001,23.7212,18.4684,45.947,5.48913,4.9267,7.74945,6.66042,5.83852,3.49605,5.70709,1426.99,1190.84,1753.49,1079.48,2904.01,2944.49,0.0618479,0.0429605,0.138766,0.0795259,80.7495,Electronic,validation
107911,-148.295,97.1268,41.7265,12.6521,10.3473,3.04688,-10.4187,-0.320789,-7.7345,0.457021,-6.76932,-3.34756,-5.97144,-1.70072,-9.85787,-2.87153,-5.34778,-1.33296,-3.27252,-0.968184,30.6305,23.6526,16.4339,15.4215,10.0696,9.21757,7.91418,7.75804,7.7694,7.45461,6.7855,6.9898,8.33378,6.17552,5.96639,6.14489,5.57687,5.69406,6.09808,5.726,0.254051,0.269831,0.503572,0.284304,0.204387,0.318002,0.252695,0.54131,0.306327,0.199274,0.120069,0.121461,0.304691,0.227737,0.405339,0.265908,0.194176,0.330103,0.191999,0.388847,0.192311,0.298201,0.142532,0.122673,23.7763,16.2575,19.1956,17.5936,17.8867,21.2674,55.2659,5.70806,4.30929,3.69827,3.45144,2.90572,2.64915,3.38174,1958.72,731.358,2642.5,548.173,4864.39,2229.82,0.0821723,0.0534957,0.128557,0.0539776,135.999,Electronic,validation
107912,-421.05,189.754,30.0651,14.7846,25.6611,12.0983,0.324983,-2.22737,-2.1025,1.77559,4.0954,8.70491,15.3879,11.6656,0.699493,-6.39808,-8.29663,-3.19594,0.971498,-2.9107,46.8732,20.7753,21.7055,12.5853,10.9811,10.9752,7.51935,7.08245,6.96278,5.62888,6.37077,6.80505,9.06194,8.86267,9.12499,8.26936,8.04884,7.37591,7.94375,6.85286,0.161079,0.452077,0.338182,0.455589,0.484685,0.543034,0.454607,0.348637,0.172344,0.0537511,0.0666947,0.160207,0.169385,0.381774,0.278088,0.328346,0.248915,0.368232,0.377296,0.360574,0.186231,0.0651933,0.0931605,0.283621,31.7733,17.1458,27.9242,23.1595,25.7964,20.8814,42.2962,5.82518,4.12869,4.72283,3.21057,4.22121,4.01892,3.38668,444.507,201.218,726.896,256.705,721.371,327.568,0.0191911,0.0146766,0.066192,0.0293929,123.047,Electronic,validation
107913,-178.653,70.9016,42.7255,-6.41168,-4.30132,-6.84657,-13.7991,4.09896,-5.54211,2.81535,-0.955841,3.99719,-1.06813,0.354109,-12.7353,-12.3439,-16.1448,-0.811416,-0.186399,2.0397,54.4045,43.0893,14.9466,12.4488,12.7419,9.24243,8.60992,8.01944,6.99377,8.16076,9.43491,7.17919,6.7659,7.27569,7.36776,7.49551,7.6224,6.33962,5.75518,5.60307,0.376756,0.313692,0.569311,0.60626,0.366607,0.436996,0.256882,0.502132,0.247302,0.292572,0.311048,0.246886,0.278656,0.19794,0.298438,0.32197,0.215618,0.313944,0.15896,0.346741,0.199673,0.258034,0.272272,0.208258,23.9507,15.2768,20.7191,21.1562,19.0108,17.987,47.8453,5.71273,3.77743,4.26257,3.5111,3.15034,1.84813,2.34565,3445.96,1388.27,3151.2,322.698,7479.64,1556.33,0.195143,0.165306,0.0556182,0.0192278,95.7031,Electronic,validation
107949,-41.9588,95.09,-1.15674,36.6273,11.1547,-3.53347,-4.23657,4.64288,-4.16423,3.17939,-7.72054,4.73024,-2.54,0.504131,-3.72204,0.10506,-0.63828,1.47386,-5.36027,-1.31366,60.1416,25.8545,21.3482,14.1932,15.2086,16.6163,12.0763,9.46585,11.6148,10.5349,8.64584,6.93573,7.4792,7.35204,6.58385,5.65596,6.7575,6.31024,6.87049,5.81117,0.29563,0.385202,0.341571,0.413599,0.429851,0.352954,0.388923,0.404051,0.633161,0.443871,0.244691,0.230453,0.237691,0.327958,0.257283,0.299731,0.299307,0.258567,0.32407,0.287388,0.328624,0.273028,0.220364,0.208548,27.2176,15.5819,20.073,19.0911,18.6603,18.6165,46.8688,5.79406,4.05606,4.45947,4.15389,3.42274,3.4005,2.7218,2142.76,647.126,2410.56,434.972,4553.32,1583.22,0.0808936,0.0354072,0.274793,0.0828805,112.347,International,training
107950,-33.1067,97.417,6.80699,28.0682,1.35879,4.95301,-2.38591,3.19784,-4.86461,7.56239,-1.30026,5.02264,-0.171307,5.27508,-2.713,-1.94787,-6.12678,1.64008,-2.11949,0.754028,56.2914,21.6668,17.7883,14.8351,12.476,14.6232,11.0102,10.146,10.966,9.48913,7.90812,8.44205,8.6341,7.99205,7.72002,7.549,7.37397,8.4337,7.21907,8.8366,0.474829,0.306572,0.264912,0.388521,0.357392,0.45796,0.372453,0.47231,0.426356,0.242654,0.22326,0.235518,0.36234,0.25511,0.263105,0.328099,0.245929,0.350604,0.232374,0.326955,0.318847,0.205679,0.234861,0.202337,26.2647,15.2193,19.6178,20.1538,18.9553,17.7295,46.9514,5.75854,4.12422,4.56688,4.26301,3.51104,3.29841,2.80526,2063.32,569.865,2446.63,372.801,4598.25,1443.57,0.0706099,0.0285578,0.312945,0.0812512,123.047,International,training
107951,-4.02674,94.3389,-1.30032,28.7683,4.26429,7.10717,8.65911,13.5953,-7.17846,6.01923,-4.55825,2.44839,-1.55822,0.22594,-2.85504,2.92239,-4.29188,0.752294,-3.45701,-4.79318,52.8365,18.0067,14.5684,15.8304,13.664,12.3215,11.9173,10.3366,8.89024,9.78227,8.89148,7.90699,8.85565,8.24092,6.37815,7.13637,6.48208,6.57632,6.54287,7.09357,0.3668,0.365859,0.558011,0.32641,0.323478,0.349289,0.527073,0.639531,0.410234,0.367693,0.432771,0.507361,0.28593,0.197209,0.322912,0.211803,0.244939,0.216834,0.270897,0.318481,0.249632,0.254869,0.273099,0.321797,25.5556,14.2532,18.1715,19.4084,18.7123,18.8943,47.5842,5.39304,3.59591,4.27335,4.21317,3.51312,3.04009,2.61852,2160,432.172,2442.01,259.247,4671.66,1086.97,0.0858256,0.0260198,0.327079,0.0559612,123.047,International,training
